No.,Time,Source,Destination,Protocol,Length,Info
11721,120.794619,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7873270 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11722,120.794652,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7874710 Win=4162 Len=0
11723,120.794836,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=7876150 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
11724,120.794854,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 11722#1] 62984  >  443 [ACK] Seq=7701 Ack=7874710 Win=4162 Len=0 SLE=7876150 SRE=7877590
11725,120.794953,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7874710 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11726,120.794966,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7877590 Win=4162 Len=0
11727,120.795321,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7877590 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11728,120.795445,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7879030 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11729,120.795456,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7880470 Win=4162 Len=0
11730,120.795693,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7880470 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11731,120.795815,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=7881910 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
11732,120.795825,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7883350 Win=4162 Len=0
11733,120.796531,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=7884790 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11734,120.796542,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 11732#1] 62984  >  443 [ACK] Seq=7701 Ack=7883350 Win=4162 Len=0 SLE=7884790 SRE=7886230
11735,120.796621,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7886230 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11736,120.796628,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 11732#2] 62984  >  443 [ACK] Seq=7701 Ack=7883350 Win=4162 Len=0 SLE=7884790 SRE=7887670
11737,120.796868,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=7887670 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
11738,120.796874,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 11732#3] 62984  >  443 [ACK] Seq=7701 Ack=7883350 Win=4162 Len=0 SLE=7884790 SRE=7889110
11739,120.796991,18.64.141.129,10.200.52.16,TCP,1494,[TCP Fast Retransmission] 443  >  62984 [ACK] Seq=7883350 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11740,120.797007,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7889110 Win=4162 Len=0
11741,120.797981,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7889110 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11742,120.797981,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7890550 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11743,120.797981,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=7893430 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
11744,120.79802,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=7701 Ack=7891990 Win=4162 Len=0 SLE=7893430 SRE=7894870
11745,120.798085,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7891990 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11746,120.798101,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7894870 Win=4162 Len=0
11747,120.799289,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=7897750 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11748,120.799289,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7894870 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11749,120.799303,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 11746#1] 62984  >  443 [ACK] Seq=7701 Ack=7894870 Win=4162 Len=0 SLE=7897750 SRE=7899190
11750,120.799312,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=7701 Ack=7896310 Win=4162 Len=0 SLE=7897750 SRE=7899190
11751,120.799449,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=7899190 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
11752,120.799466,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 11750#1] 62984  >  443 [ACK] Seq=7701 Ack=7896310 Win=4162 Len=0 SLE=7897750 SRE=7900630
11753,120.799777,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7896310 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11754,120.799805,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7900630 Win=4162 Len=0
11755,120.800472,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7900630 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11756,120.800472,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7902070 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11757,120.8005,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7903510 Win=4162 Len=0
11758,120.800711,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7903510 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11759,120.800833,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=7904950 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
11760,120.800844,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7906390 Win=4162 Len=0
11761,120.801089,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=7910710 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
11762,120.801101,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 11760#1] 62984  >  443 [ACK] Seq=7701 Ack=7906390 Win=4162 Len=0 SLE=7910710 SRE=7912150
11763,120.801218,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7906390 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11764,120.80123,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=7701 Ack=7907830 Win=4162 Len=0 SLE=7910710 SRE=7912150
11765,120.801344,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7907830 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11766,120.801354,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=7701 Ack=7909270 Win=4162 Len=0 SLE=7910710 SRE=7912150
11767,120.801477,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7909270 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11768,120.801487,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7912150 Win=4162 Len=0
11769,120.801806,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7912150 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11770,120.801939,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7913590 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11771,120.801949,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7915030 Win=4162 Len=0
11772,120.802184,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=7916470 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
11773,120.802226,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 11771#1] 62984  >  443 [ACK] Seq=7701 Ack=7915030 Win=4162 Len=0 SLE=7916470 SRE=7917910
11774,120.8023,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7915030 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11775,120.80231,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7917910 Win=4162 Len=0
11776,120.803126,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7917910 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11777,120.803247,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7919350 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11778,120.803259,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7920790 Win=4162 Len=0
11779,120.803338,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7920790 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11780,120.803498,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=7923670 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
11781,120.803518,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=7701 Ack=7922230 Win=4162 Len=0 SLE=7923670 SRE=7925110
11782,120.804156,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7922230 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11783,120.804173,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7925110 Win=4162 Len=0
11784,120.804384,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7925110 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11785,120.804394,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7926550 Win=4162 Len=0
11786,120.804508,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7926550 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11787,120.804632,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7927990 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11788,120.804642,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7929430 Win=4162 Len=0
11789,120.804756,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=7929430 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
11790,120.804884,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7930870 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11791,120.804897,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7932310 Win=4162 Len=0
11792,120.805012,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7932310 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11793,120.805147,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=7935190 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
11794,120.805157,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=7701 Ack=7933750 Win=4162 Len=0 SLE=7935190 SRE=7936630
11795,120.805491,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7933750 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11796,120.805503,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7936630 Win=4162 Len=0
11797,120.806017,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7936630 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11798,120.80603,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7938070 Win=4162 Len=0
11799,120.806119,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7938070 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11800,120.80637,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7939510 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11801,120.806389,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7940950 Win=4162 Len=0
11802,120.80649,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=7940950 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
11803,120.806768,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7942390 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11804,120.806778,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7943830 Win=4162 Len=0
11805,120.806962,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=7946710 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
11806,120.806974,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 11804#1] 62984  >  443 [ACK] Seq=7701 Ack=7943830 Win=4162 Len=0 SLE=7946710 SRE=7948150
11807,120.807144,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7943830 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11808,120.807153,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=7701 Ack=7945270 Win=4162 Len=0 SLE=7946710 SRE=7948150
11809,120.807266,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7945270 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11810,120.807279,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7948150 Win=4162 Len=0
11811,120.807959,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7948150 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11812,120.807959,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7949590 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11813,120.807959,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7951030 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11814,120.807986,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7952470 Win=4162 Len=0
11815,120.808067,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=7952470 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
11816,120.808087,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7953910 Win=4162 Len=0
11817,120.809462,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=7958230 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
11818,120.809491,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 11816#1] 62984  >  443 [ACK] Seq=7701 Ack=7953910 Win=4162 Len=0 SLE=7958230 SRE=7959670
11819,120.809595,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7953910 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11820,120.809612,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=7701 Ack=7955350 Win=4162 Len=0 SLE=7958230 SRE=7959670
11821,120.809841,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7955350 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11822,120.80985,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=7701 Ack=7956790 Win=4162 Len=0 SLE=7958230 SRE=7959670
11823,120.809979,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7956790 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11824,120.809994,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7959670 Win=4162 Len=0
11825,120.812357,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=7961110 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11826,120.812366,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 11824#1] 62984  >  443 [ACK] Seq=7701 Ack=7959670 Win=4162 Len=0 SLE=7961110 SRE=7962550
11827,120.81256,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=7963990 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
11828,120.812568,10.200.52.16,18.64.141.129,TCP,74,[TCP Dup ACK 11824#2] 62984  >  443 [ACK] Seq=7701 Ack=7959670 Win=4162 Len=0 SLE=7963990 SRE=7965430 SLE=7961110 SRE=7962550
11829,120.813221,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=7968310 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11830,120.81323,10.200.52.16,18.64.141.129,TCP,82,[TCP Dup ACK 11824#3] 62984  >  443 [ACK] Seq=7701 Ack=7959670 Win=4162 Len=0 SLE=7968310 SRE=7969750 SLE=7963990 SRE=7965430 SLE=7961110 SRE=7962550
11831,120.813602,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7965430 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11832,120.813609,10.200.52.16,18.64.141.129,TCP,82,[TCP Dup ACK 11824#4] 62984  >  443 [ACK] Seq=7701 Ack=7959670 Win=4162 Len=0 SLE=7963990 SRE=7966870 SLE=7968310 SRE=7969750 SLE=7961110 SRE=7962550
11833,120.813677,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7966870 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11834,120.813684,10.200.52.16,18.64.141.129,TCP,74,[TCP Dup ACK 11824#5] 62984  >  443 [ACK] Seq=7701 Ack=7959670 Win=4162 Len=0 SLE=7963990 SRE=7969750 SLE=7961110 SRE=7962550
11835,120.814004,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=7971190 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11836,120.814019,10.200.52.16,18.64.141.129,TCP,82,[TCP Dup ACK 11824#6] 62984  >  443 [ACK] Seq=7701 Ack=7959670 Win=4162 Len=0 SLE=7971190 SRE=7972630 SLE=7963990 SRE=7969750 SLE=7961110 SRE=7962550
11837,120.814268,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=7974070 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11838,120.814288,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 11824#7] 62984  >  443 [ACK] Seq=7701 Ack=7959670 Win=4162 Len=0 SLE=7974070 SRE=7975510 SLE=7971190 SRE=7972630 SLE=7963990 SRE=7969750 SLE=7961110 SRE=7962550
11839,120.814335,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7972630 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11840,120.814345,10.200.52.16,18.64.141.129,TCP,82,[TCP Dup ACK 11824#8] 62984  >  443 [ACK] Seq=7701 Ack=7959670 Win=4162 Len=0 SLE=7971190 SRE=7975510 SLE=7963990 SRE=7969750 SLE=7961110 SRE=7962550
11841,120.814733,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=7975510 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
11842,120.81475,10.200.52.16,18.64.141.129,TCP,82,[TCP Dup ACK 11824#9] 62984  >  443 [ACK] Seq=7701 Ack=7959670 Win=4162 Len=0 SLE=7971190 SRE=7976950 SLE=7963990 SRE=7969750 SLE=7961110 SRE=7962550
11843,120.815378,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7976950 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11844,120.815412,10.200.52.16,18.64.141.129,TCP,82,[TCP Dup ACK 11824#10] 62984  >  443 [ACK] Seq=7701 Ack=7959670 Win=4162 Len=0 SLE=7971190 SRE=7978390 SLE=7963990 SRE=7969750 SLE=7961110 SRE=7962550
11845,120.81545,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=7979830 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11846,120.815464,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 11824#11] 62984  >  443 [ACK] Seq=7701 Ack=7959670 Win=4162 Len=0 SLE=7979830 SRE=7981270 SLE=7971190 SRE=7978390 SLE=7963990 SRE=7969750 SLE=7961110 SRE=7962550
11847,120.815709,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7978390 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11848,120.815733,10.200.52.16,18.64.141.129,TCP,82,[TCP Dup ACK 11824#12] 62984  >  443 [ACK] Seq=7701 Ack=7959670 Win=4162 Len=0 SLE=7971190 SRE=7981270 SLE=7963990 SRE=7969750 SLE=7961110 SRE=7962550
11849,120.815837,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=7981270 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
11850,120.815837,18.64.141.129,10.200.52.16,TCP,356,"443  >  62984 [PSH, ACK] Seq=7982710 Ack=7701 Win=538 Len=302 [TCP segment of a reassembled PDU]"
11851,120.815862,10.200.52.16,18.64.141.129,TCP,82,[TCP Dup ACK 11824#13] 62984  >  443 [ACK] Seq=7701 Ack=7959670 Win=4162 Len=0 SLE=7971190 SRE=7982710 SLE=7963990 SRE=7969750 SLE=7961110 SRE=7962550
11852,120.815872,10.200.52.16,18.64.141.129,TCP,82,[TCP Dup ACK 11824#14] 62984  >  443 [ACK] Seq=7701 Ack=7959670 Win=4162 Len=0 SLE=7971190 SRE=7983012 SLE=7963990 SRE=7969750 SLE=7961110 SRE=7962550
11853,120.848096,18.64.141.129,10.200.52.16,TCP,1494,[TCP Retransmission] 443  >  62984 [ACK] Seq=7959670 Ack=7701 Win=538 Len=1440
11854,120.848145,10.200.52.16,18.64.141.129,TCP,74,62984  >  443 [ACK] Seq=7701 Ack=7962550 Win=4162 Len=0 SLE=7971190 SRE=7983012 SLE=7963990 SRE=7969750
11855,120.848287,18.64.141.129,10.200.52.16,TCP,1494,[TCP Retransmission] 443  >  62984 [ACK] Seq=7962550 Ack=7701 Win=538 Len=1440
11856,120.848332,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=7701 Ack=7969750 Win=4162 Len=0 SLE=7971190 SRE=7983012
11857,120.848537,18.64.141.129,10.200.52.16,TCP,1494,[TCP Retransmission] 443  >  62984 [ACK] Seq=7969750 Ack=7701 Win=538 Len=1440
11858,120.848579,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7983012 Win=4162 Len=0
11859,120.939638,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7983012 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11860,120.939638,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7984452 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11861,120.939692,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7985892 Win=4162 Len=0
11862,120.939756,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7985892 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11863,120.939889,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7987332 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11864,120.939932,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7988772 Win=4162 Len=0
11865,120.940039,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7988772 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11866,120.940239,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=7990212 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
11867,120.940239,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7991652 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11868,120.940278,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7993092 Win=4162 Len=0
11869,120.940389,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=7993092 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
11870,120.940419,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=7701 Ack=7994532 Win=4162 Len=0
